Year;Month;Day;tmmn(degC);tmmx(degC);rmax(%);rmin(%)
1991;6;30;7,02;24,73;90,34601;36,54757
1991;7;1;9;27,94;84,04714;31,33251
1991;7;2;11,87;31,25;80,82595;23,98472
1991;7;3;13,93;33,48;58,22791;16,3102
1991;7;4;17,3;35,27;40,74562;13,44805
1991;7;5;15,35;34,19;53,80339;12,53038
1991;7;6;13,31;32,29;58,52669;15,37279
1991;7;7;13,05;32,7;47,42622;13,21276
1991;7;8;12,53;31,66;56,86962;12,7954
1991;7;9;11,79;29,44;67,57886;14,70729
1991;7;10;9,47;29,04;63,45043;17,07431
1991;7;11;11,79;32,49;45,53368;16,72253
1991;7;12;14,4;34,25;50,1276;15,66302
1991;7;13;13,45;32;64,69023;14,18238
1991;7;14;11,17;29,44;66,23494;14,66545
1991;7;15;10,04;29,31;67,19687;15,18529
1991;7;16;10,02;28,34;65,98459;15,68498
1991;7;17;9,36;28,1;80,09957;19,58806
1991;7;18;10,51;30,96;71,16372;20,95907
1991;7;19;12,74;31,93;56,26341;18,40308
1991;7;20;13,2;30,64;64,85855;19,03641
1991;7;21;12,71;30,63;68,61059;18,09527
1991;7;22;13,69;32,88;55,13286;17,11311
1991;7;23;15,42;32,6;49,88385;15,87786
1991;7;24;14;31,99;58,79392;15,33038
1991;7;25;12,76;31;75,0082;15,53559
1991;7;26;11,44;31,15;73,45773;19,72639
1991;7;27;13,42;33,85;50,08403;15,05681
1991;7;28;15,48;35,38;43,76263;14,08472
1991;7;29;15,44;35,23;49,84644;13,03398
1991;7;30;14,87;34,31;48,01997;12,9326
1991;7;31;14,88;32,76;42,12899;11,92439
1991;8;1;10,54;29,23;59,3036;12,60894
1991;8;2;11,11;32,15;37,83394;13,79158
1991;8;3;12,95;30,96;55,99288;12,8658
1991;8;4;13,48;30,47;63,60521;17,18641
1991;8;5;11,87;29,71;72,67908;17,01771
1991;8;6;10,92;29,19;70,38859;17,78268
1991;8;7;8,23;27,66;67,16901;14,54019
1991;8;8;9,87;31,63;60,77188;14,43477
1991;8;9;11,78;31,04;46,65456;11,14635
1991;8;10;9,88;29,75;67,2273;12,18242
1991;8;11;11,51;30,3;46,95508;14,05955
1991;8;12;11,52;30,81;48,17726;13,6457
1991;8;13;11,74;26,33;53,65339;14,61133
1991;8;14;11,95;29,82;62,7102;24,0717
1991;8;15;13,33;27,98;88,26424;22,99236
1991;8;16;11,69;30,45;86,17188;29,22444
1991;8;17;13,37;31,6;75,13529;25,36046
1991;8;18;14,24;32,27;72,57943;23,93663
1991;8;19;13,26;31,87;71,27648;18,99162
1991;8;20;14,22;32,91;54,17444;18,63073
1991;8;21;13,98;32,64;59,67917;15,94349
1991;8;22;13,61;32,38;54,24991;14,5796
1991;8;23;13,28;31,15;45,7786;12,42682
1991;8;24;11,77;30,77;42,48264;11,74484
1991;8;25;11,79;29;43,61076;11,92947
1991;8;26;10,27;28,76;43,81385;13,44154
1991;8;27;9,71;24,75;48,07543;13,74132
1991;8;28;4,38;24,12;65,48025;14,5191
1991;8;29;7,86;28,72;68,17986;19,72934
1991;8;30;10,59;30,47;51,06827;14,90677
1991;8;31;8,8;29,68;48,55777;12,35
1991;9;1;8,36;29,25;67,10191;12,51128
1991;9;2;10,2;30,72;53,42309;13,53312
1991;9;3;10,92;31,67;50,38958;12,88906
1991;9;4;12,09;31,6;45,86502;13,21766
1991;9;5;13,49;30,84;41,35729;13,41949
1991;9;6;11,8;30,06;53,96706;15,06155
1991;9;7;10,24;27,7;70,24991;18,04167
1991;9;8;6,99;24,84;66,05243;18,71684
1991;9;9;5,51;22,59;95,26306;17,88385
1991;9;10;3,21;20,43;99,99444;23,30651
1991;9;11;5,36;23,53;95,44128;27,1467
1991;9;12;6,23;24,58;81,6701;22,84253
1991;9;13;7,1;26,12;69,5783;19,72899
1991;9;14;5,52;22,64;84,29874;18,19609
1991;9;15;3,77;23,78;58,06228;15,09188
1991;9;16;5,87;26,63;46,27413;13,4467
1991;9;17;9,13;28,8;43,86732;12,92036
1991;9;18;9,14;28,55;53,1148;11,82682
1991;9;19;9,91;29,48;52,25981;15,86063
1991;9;20;11,01;30,02;54,72105;14,5793
1991;9;21;5,64;23,12;49,54631;11,14766
1991;9;22;2,54;23,92;41,58924;10,19891
1991;9;23;4,96;24,6;44,1362;10,92964
1991;9;24;5,62;26,94;59,1553;13,14375
1991;9;25;8,51;28,71;53,85816;16,37652
1991;9;26;10,52;27,65;45,63524;13,82426
1991;9;27;9,36;25,76;61,38038;16,76185
1991;9;28;6,62;24,81;88,40538;20,05964
1991;9;29;6,71;24,82;87,42908;22,99262
1991;9;30;6,65;25,1;87,024;24,8717
1991;10;1;7,25;27,28;63,34553;17,0046
1991;10;2;7,39;26,05;59,67604;15,07995
1991;10;3;5,81;24,4;54,09379;12,56489
1991;10;4;3,99;23,42;43,79301;11,5799
1991;10;5;5,23;25,62;43,2385;12,72409
1991;10;6;7,54;27,07;40,51554;13,90846
1991;10;7;6,37;25,05;51,05;13,2122
1991;10;8;7,53;24,47;48,11654;13,34084
1991;10;9;5,39;25,04;53,38906;14,55812
1991;10;10;5,05;26,19;50,67465;13,89918
1991;10;11;6,93;26,88;46,12548;12,13624
1991;10;12;8,81;27,41;39,97869;11,51337
1991;10;13;5,83;24,68;49,33702;11,15378
1991;10;14;5,18;25,19;43,97756;10,40825
1991;10;15;7,02;26,68;44,38611;11,04727
1991;10;16;5,93;24,24;48,59753;13,1878
1991;10;17;4,47;22,56;72,18173;16,9704
1991;10;18;3,8;21,77;51,98442;16,25872
1991;10;19;2,8;19,78;57,19193;16,90712
1991;10;20;-0,02;17,78;94,02496;23,04358
1991;10;21;0,76;20,75;81,39423;23,24874
1991;10;22;2,79;17,87;69,21832;20,2401
1991;10;23;-6,11;9,54;99,03689;26,32092
1991;10;24;-5,55;8,64;92,82422;35,13915
1991;10;25;-1,96;9,35;97,68802;43,87648
1991;10;26;-2,04;10,33;100;46,37283
1991;10;27;-6,39;5,02;99,38442;41,8286
1991;10;28;-7,77;4,26;97,15586;48,24744
1991;10;29;-6,88;5,04;99,79145;51,35
1991;10;30;-9,7;3,96;98,84757;38,78958
1991;10;31;-6,73;7,63;93,8026;37,07431
1991;11;1;-3,66;11,28;77,78203;34,7326
1991;11;2;-1,28;9,49;97,53112;37,18168
1991;11;3;-2,04;11,8;99,47196;48,1549
1991;11;4;1,76;15,77;93,75799;37,05221
1991;11;5;4,51;16,93;70,59271;33,86549
1991;11;6;4,03;16,41;93,31562;41,28455
1991;11;7;3,51;18,29;97,6309;43,24835
1991;11;8;5,12;17,81;87,82214;36,54753
1991;11;9;3,08;13,58;99,97296;36,18155
1991;11;10;0,07;12,52;96,24874;43,92274
1991;11;11;-1,17;12,49;99,32439;42,9921
1991;11;12;1,02;15,49;96,1036;43,5681
1991;11;13;0,6;10,09;97,76762;38,79397
1991;11;14;-3,6;5,41;90,37921;39,48772
1991;11;15;-6,93;5,37;95,77292;39,04349
1991;11;16;-6,26;7,52;90,1582;37,04718
1991;11;17;-1,15;8,19;98,17513;36,96315
1991;11;18;-2,82;6,3;95,37062;41,4753
1991;11;19;-4,46;6,65;84,99141;38,98516
1991;11;20;-1,61;8,48;90,20404;42,09002
1991;11;21;-4,1;6,04;99,01602;38,20308
1991;11;22;-7,79;3,54;85,91011;34,34019
1991;11;23;-7,55;5,26;87,62027;36,9026
1991;11;24;-4,09;7,73;82,98442;38,25369
1991;11;25;-1,76;11,09;88,07734;41,54957
1991;11;26;-1,24;12,02;92,7247;37,99631
1991;11;27;-4,11;7,42;99,71302;34,89076
1991;11;28;-6,68;3,4;95,61836;35,55217
1991;11;29;-7,85;-0,09;96,4747;38,91957
1991;11;30;-11,86;0,27;87,8102;31,83607
1991;12;1;-11,25;3,01;84,17556;31,64063
1991;12;2;-6,72;7,19;90,91832;41,37305
1991;12;3;-6,19;7,03;94,36858;39,26962
1991;12;4;-6,25;7,58;93,30391;34,075
1991;12;5;-4,84;8,51;85,54015;36,1546
1991;12;6;-2,5;9,39;93,61589;32,40082
1991;12;7;-4,19;6,98;99,60282;36,28077
1991;12;8;-7,78;4,74;96,00443;37,09028
1991;12;9;-8,4;3,86;96,74397;37,94076
1991;12;10;-9,03;2,73;98,88307;48,29045
1991;12;11;-10,42;2,69;98,69019;42,85881
1991;12;12;-7,49;5,25;94,57053;40,67895
1991;12;13;-7,53;4,12;97,15004;42,52101
1991;12;14;-8,17;4,92;95,68989;40,47075
1991;12;15;-6,81;5,99;90,81541;41,6253
1991;12;16;-6,83;6,36;88,70964;37,09605
1991;12;17;-5,39;7,17;79,43741;35,24132
1991;12;18;-4,83;5,94;98,49379;35,86549
1991;12;19;-7,22;3,28;97,1579;39,85846
1991;12;20;-10,32;2,14;89,29831;33,43615
1991;12;21;-10,42;2,94;92,78885;34,83819
1991;12;22;-7,63;4,84;84,20017;36,2947
1991;12;23;-6,84;5,28;89,42591;37,98854
1991;12;24;-7,44;4,88;91,58954;35,80547
1991;12;25;-6,64;4,26;96,62465;38,17374
1991;12;26;-6,67;5,84;97,58277;45,22804
1991;12;27;-5,3;7,32;83,97092;36,02062
1991;12;28;-3,64;6,85;91,90399;35,70777
1991;12;29;-4,46;6,25;99,08685;46,01398
1991;12;30;-4,44;6,18;98,84991;53,64431
1991;12;31;-4,66;6,4;99,14388;48,26081
1992;1;1;-7,64;5,79;97,31992;39,27218
1992;1;2;-8,17;4,73;95,37643;40,127
1992;1;3;-9,16;4,62;91,29761;37,45634
1992;1;4;-5,07;6,68;95,73672;40,63247
1992;1;5;-4,19;6,78;97,25187;48,07196
1992;1;6;-5,13;4,66;96,9924;48,50408
1992;1;7;-5,93;4,62;95,61775;43,51363
1992;1;8;-8,05;2,96;94,95595;42,68424
1992;1;9;-9,12;3,56;95,12852;49,74076
1992;1;10;-9,1;3,35;92,57504;47,91341
1992;1;11;-8,64;2,63;97,65065;47,58746
1992;1;12;-11,31;0,54;96,41146;45,11432
1992;1;13;-9,7;2,09;96,53902;54,24865
1992;1;14;-8,07;4,92;96,6372;49,5697
1992;1;15;-7,7;4,95;97,03537;46,00868
1992;1;16;-5,63;6,69;95,12656;44,277
1992;1;17;-5,52;5,87;93,66775;43,6862
1992;1;18;-8,73;3,8;96,30534;37,42227
1992;1;19;-9,77;4,12;86,0066;31,3786
1992;1;20;-9,66;4,13;81,98199;31,13572
1992;1;21;-7,5;5,78;85,34049;34,65773
1992;1;22;-5,7;7,12;76,89006;32,89865
1992;1;23;-5,93;6,15;79,94232;31,37609
1992;1;24;-4,32;8,97;79,72218;29,08494
1992;1;25;-3,47;8,73;67,27951;23,66128
1992;1;26;-3,04;9,9;91,87144;37,53524
1992;1;27;-3,15;10,07;80,01623;35,23498
1992;1;28;-1,52;11,37;75,87491;35,71076
1992;1;29;-3,28;11,01;85,96975;33,79918
1992;1;30;-4,11;10,53;84,87765;31,77691
1992;1;31;-2,96;9,97;68,79332;28,99753
1992;2;1;-2,54;7,5;70,09701;34,69805
1992;2;2;-4,45;7,65;97,88958;39,20074
1992;2;3;-5,16;6,62;81,5523;29,35056
1992;2;4;-5,2;6,92;83,88898;30,01024
1992;2;5;-4,5;6,88;93,4543;38,67062
1992;2;6;-2,6;8,53;99,90872;47,52708
1992;2;7;-0,95;9,31;99,99983;58,79614
1992;2;8;-2,91;8,4;100;56,0178
1992;2;9;-2,3;10,21;99,99397;53,59089
1992;2;10;-1,27;10,52;98,88615;44,70434
1992;2;11;-0,73;9,79;98,9194;37,45334
1992;2;12;-1,64;10,2;99,10907;38,30569
1992;2;13;-1,77;9,5;99,60907;40,57652
1992;2;14;-3,86;7,19;99,43763;38,30156
1992;2;15;-2,04;6,31;98,54618;41,9793
1992;2;16;-3,93;4,08;99,36089;40,51819
1992;2;17;-4,93;3,96;99,86432;48,28238
1992;2;18;-4,06;7,34;99,91675;52,33407
1992;2;19;-0,19;10,93;99,03746;53,51523
1992;2;20;0,77;9,94;99,54844;49,6658
1992;2;21;-1,42;10,41;98,89731;49,26411
1992;2;22;-1,1;10,89;99,9816;41,13663
1992;2;23;-2,87;10,41;88,58464;33,71766
1992;2;24;-1,62;13,57;71,65716;32,12487
1992;2;25;-0,83;13,43;90,33212;29,56476
1992;2;26;-1,3;14,8;97,56975;36,49926
1992;2;27;-0,39;15,93;83,94089;30,06454
1992;2;28;1,23;15,79;76,68694;27,3434
1992;2;29;-0,08;15,33;66,15451;25,00178
1992;3;1;1,01;12,61;70,68255;25,53398
1992;3;2;0,81;14,3;85,09366;30,88542
1992;3;3;2,14;13,1;90,26385;33,25191
1992;3;4;-4,03;12,63;100;37,64201
1992;3;5;-2,48;11,09;99,94002;34,71532
1992;3;6;-1,88;9,3;100;38,35959
1992;3;7;-4,59;9,38;100;40,05386
1992;3;8;-4,3;11,45;99,99366;42,57053
1992;3;9;-4,18;11,48;99,37561;35,36042
1992;3;10;-2,62;13,54;92,87665;33,06324
1992;3;11;-1,4;15,1;83,86285;26,74097
1992;3;12;-0,64;16,53;72,75438;25,64987
1992;3;13;0;16,52;73,44865;19,66966
1992;3;14;0,23;15,35;54,27691;17,80213
1992;3;15;-2,56;11,76;92,32222;27,06949
1992;3;16;-2,42;10,11;99,22786;33,52817
1992;3;17;-4,42;9,04;99,99705;32,77153
1992;3;18;-3,13;10,51;93,13971;33,23277
1992;3;19;-3,27;13,67;75,66658;23,78433
1992;3;20;-1,7;15,18;63,21207;20,36957
1992;3;21;-0,53;15,37;65,55625;19,67539
1992;3;22;-0,59;13,17;78,03958;18,46688
1992;3;23;-0,41;13,97;97,59332;31,61398
1992;3;24;-0,49;15,37;98,79119;29,55004
1992;3;25;0,37;15,97;95,44149;27,71853
1992;3;26;1,84;14,82;92,67895;27,47001
1992;3;27;-0,14;16,14;97,34232;30,31428
1992;3;28;0,77;16,51;93,32326;28,74236
1992;3;29;0,7;16,91;95,01189;28,24123
1992;3;30;0,72;14,78;99,99996;30,80443
1992;3;31;1,59;18,95;99,87674;36,03932
1992;4;1;1,63;19,46;73,37743;21,66884
1992;4;2;3,9;22,01;51,42049;18,44401
1992;4;3;3,81;21,45;62,82635;16,05942
1992;4;4;1,87;15,6;74,35964;17,0865
1992;4;5;-3,37;11,8;76,83963;17,84006
1992;4;6;-2,98;12,63;61,13142;16,92313
1992;4;7;0,42;18,28;42,08919;16,13481
1992;4;8;1,88;17,6;62,25278;19,15369
1992;4;9;2,78;16,51;82,21211;25,65278
1992;4;10;3,34;15,38;82,20885;30,02326
1992;4;11;3,59;18,02;96,27409;24,62617
1992;4;12;5,58;16,74;77,00742;22,99401
1992;4;13;3,16;16,93;98,51823;31,66836
1992;4;14;2,21;18,64;89,56944;28,26484
1992;4;15;1,96;18,38;83,39405;25,75226
1992;4;16;1,24;15,61;94,1273;26,16636
1992;4;17;3,35;16,02;97,35056;37,77023
1992;4;18;-2,28;12,27;87,36432;28,71688
1992;4;19;-2,33;16,73;73,68937;23,56289
1992;4;20;2,46;20,73;50,86046;19,26667
1992;4;21;5,42;17,48;78,07865;18,52431
1992;4;22;-0,54;12,37;81,77582;21,47478
1992;4;23;-3,35;15,61;58,03247;21,34175
1992;4;24;0,63;22,07;51,76654;17,47539
1992;4;25;6,02;24,97;46,00985;14,05807
1992;4;26;6,39;25,47;52,5523;12,09275
1992;4;27;5,03;24,02;54,35621;11,98251
1992;4;28;6,23;25,39;76,15707;20,62813
1992;4;29;8,49;25,37;60,27339;16,04592
1992;4;30;3,05;18,81;84,70195;15,54766
1992;5;1;1,76;19,66;93,58542;24,91832
1992;5;2;1,28;22,29;67,43307;11,95408
1992;5;3;4,11;25,53;44,99614;10,67713
1992;5;4;6,94;27,84;38,55959;10,49983
1992;5;5;8,66;29,41;42,02235;10,65035
1992;5;6;10,69;29,89;42,44401;11,36814
1992;5;7;10,89;29,57;62,88542;14,74336
1992;5;8;11,18;26,49;73,29371;19,33303
1992;5;9;2,52;19,27;86,6513;20,29965
1992;5;10;3,24;23,33;65,27461;20,57517
1992;5;11;4;23,37;72,06315;20,45955
1992;5;12;4,28;24,76;62,88043;18,55608
1992;5;13;7,91;25,45;75,57535;18,32739
1992;5;14;8,31;26,21;74,87522;19,98728
1992;5;15;6,53;25,39;88,99857;20,04227
1992;5;16;7,2;27,04;77,77856;20,74983
1992;5;17;9,03;27,4;74,35143;18,04605
1992;5;18;5,86;25,5;74,22313;16,82908
1992;5;19;5,66;23,02;83,7066;15,82869
1992;5;20;2,85;19,9;95,25312;23,12309
1992;5;21;2,07;22,07;79,91076;21,85182
1992;5;22;3,81;25;49,46884;11,72253
1992;5;23;7,96;28,53;32,34288;10,73056
1992;5;24;9,74;30,63;40,76458;11,26567
1992;5;25;12,08;31,44;60,18355;12,49622
1992;5;26;10,43;25,81;88,62131;17,40846
1992;5;27;6,03;25,11;74,81884;18,0026
1992;5;28;9,14;27,15;40,69544;14,20846
1992;5;29;8,37;26,71;66,79249;13,93976
1992;5;30;9,2;27,28;59,15521;17,66276
1992;5;31;10,75;29,32;45,94297;15,1737
1992;6;1;11,71;30,1;60,89375;15,6
1992;6;2;11,73;29,34;67,75955;18,95404
1992;6;3;11,39;29,35;52,53845;15,83837
1992;6;4;10,69;28,33;42,76233;10,53681
1992;6;5;6,51;24,75;49,30178;10,01662
1992;6;6;8,39;26,21;34,86133;11,75608
1992;6;7;8,66;27,26;50,35668;12,72622
1992;6;8;9,3;28,54;52,57023;16,04093
1992;6;9;9,61;27,26;74,83585;15,31411
1992;6;10;8,71;27,79;60,45273;16,48937
1992;6;11;8,3;26,48;64,6487;16,20221
1992;6;12;4,7;18,9;84,19761;16,36289
1992;6;13;-1,23;13,65;93,92548;27,73494
1992;6;14;2,62;17,4;89,6066;25,3888
1992;6;15;3,17;18,21;90,44792;20,99631
1992;6;16;3,63;20,93;94,14523;25,36979
1992;6;17;10,42;24,31;75,46758;32,72049
1992;6;18;10,43;25,7;83,07656;28,86949
1992;6;19;9,72;27,3;70,09427;22,43173
1992;6;20;11,61;28,38;59,54449;20,9487
1992;6;21;11,9;31,14;61,62326;15,68715
1992;6;22;14,24;33,37;47,75148;10,54028
1992;6;23;15,34;33,01;33,47387;9,0145
1992;6;24;15,3;28,52;61,83889;10,25859
1992;6;25;10,44;24,94;99,59301;25,88637
1992;6;26;10,05;27,04;96,46554;36,31931
1992;6;27;11,37;29,4;86,46853;24,90343
1992;6;28;10,95;27,71;71,51367;20,19405
1992;6;29;6,64;19,12;88,56762;22,81766
1992;6;30;4,84;18,6;99,73268;43,92752
1992;7;1;5,71;22,19;94,65291;34,68056
1992;7;2;8,56;25,23;77,55425;28,57878
1992;7;3;11,11;28,75;71,21285;22,68537
1992;7;4;12,79;26,14;66,22053;17,21988
1992;7;5;7,49;25,15;78,33837;17,11719
1992;7;6;7,92;25,59;75,04436;17,76298
1992;7;7;7,38;26,9;72,99818;19,01823
1992;7;8;9,92;28,68;61,70347;19,11927
1992;7;9;9,65;29,65;59,90056;15,52205
1992;7;10;10,62;30,22;64,5306;14,71493
1992;7;11;10,68;26,9;93,12617;22,11345
1992;7;12;11,57;28,77;93,59918;27,13576
1992;7;13;12,01;29,77;82,64262;25,85482
1992;7;14;13;30,7;78,95647;23,55191
1992;7;15;13,4;31,32;72,94709;22,21293
1992;7;16;14,18;32,93;53,27782;17,44718
1992;7;17;15,93;34,33;49,8852;14,36528
1992;7;18;15,79;32,26;71,43368;13,30386
1992;7;19;12,84;31,09;68,87852;17,90812
1992;7;20;11,67;29,01;66,44479;17,01645
1992;7;21;10,6;29,1;81,23238;19,23442
1992;7;22;10,94;26,28;72,97396;19,10052
1992;7;23;7,17;25,43;80,75039;19,04045
1992;7;24;8,82;28,05;60,58945;18,6592
1992;7;25;11,33;30,94;50,42305;15,0947
1992;7;26;14,3;33,28;40,83898;11,45786
1992;7;27;15,34;34,38;42,4168;11,26007
1992;7;28;15,28;34,71;40,77313;12,21324
1992;7;29;14,55;34,66;41,93893;10,99414
1992;7;30;15,75;34,96;33,80013;9,8161
1992;7;31;14,13;34,5;43,86484;9,77869
1992;8;1;13,43;34,41;44,2487;10,2717
1992;8;2;14,55;34,2;40,28863;10,1339
1992;8;3;12,14;32,76;43,21055;8,37873
1992;8;4;10,96;31,96;37,17405;8,30712
1992;8;5;10,56;31,45;41,22964;9,69314
1992;8;6;10,74;30,73;42,42231;10,41293
1992;8;7;10,29;29,78;75,63689;14,26523
1992;8;8;9,63;29,61;79,43516;19,12062
1992;8;9;9,97;32,12;62,82049;15,4447
1992;8;10;13,3;34,66;47,84727;11,74779
1992;8;11;14,53;35,66;35,04206;10,94453
1992;8;12;15,83;34,07;37,71359;10,48294
1992;8;13;17,49;35,4;48,12231;14,78624
1992;8;14;17,26;34,84;58,24622;16,27582
1992;8;15;16,51;33,92;66,1901;18,39787
1992;8;16;16,01;32,23;77,40256;17,88976
1992;8;17;14,83;32,96;75,37747;22,2898
1992;8;18;15,54;34,29;51,92105;13,79657
1992;8;19;14,32;32,92;44,19379;11,18207
1992;8;20;12,22;31,23;47,99405;11,38251
1992;8;21;11,76;27,55;60,27309;14,80608
1992;8;22;5,52;21,44;71,70425;16,21771
1992;8;23;3,9;22,03;71,62695;16,63819
1992;8;24;3,22;22,07;60,27483;16,12582
1992;8;25;4,67;25,46;44,27799;11,9651
1992;8;26;5,22;27,48;31,61901;8,11984
1992;8;27;9,34;30,17;30,11688;8,01988
1992;8;28;9,18;29,57;39,89714;7,70786
1992;8;29;12,95;28,65;44,32209;13,07023
1992;8;30;10,51;27,84;60,12192;14,79679
1992;8;31;9,36;26,04;68,20117;16,54596
1992;9;1;8,79;27,99;78,62925;21,97977
1992;9;2;9,09;27,15;61,80959;17,14288
1992;9;3;10,18;24,28;70,78346;20,08377
1992;9;4;5,24;23,32;99,64271;21,46654
1992;9;5;4,37;23,13;89,60508;25,62413
1992;9;6;4,13;20,89;87,64896;21,60664
1992;9;7;2,02;23,87;60,52352;17,5
1992;9;8;6,13;26,42;51,73594;16,34965
1992;9;9;7,17;27,2;79,53872;20,58364
1992;9;10;8,4;29,11;68,47292;18,59206
1992;9;11;12,76;28,26;43,77261;15,1191
1992;9;12;6,92;22,86;81,6592;15,14683
1992;9;13;1,68;21,46;61,55898;13,26905
1992;9;14;6,49;24,71;42,43199;13,41528
1992;9;15;5,63;25,27;54,47231;15,16549
1992;9;16;7,41;27,21;41,85777;12,39679
1992;9;17;6,76;26,78;44,47569;11,55964
1992;9;18;6,54;26,75;60,12405;11,91992
1992;9;19;7,86;27,29;52,62852;14,70386
1992;9;20;6,12;26,82;69,66345;15,99957
1992;9;21;7,83;27,97;67,78225;19,32292
1992;9;22;9,71;30,35;63,33581;15,27266
1992;9;23;12,01;27,79;56,91502;13,98008
1992;9;24;5,75;20,68;83,41042;16,59345
1992;9;25;-0,03;18,95;88,125;25,73372
1992;9;26;2,01;23,91;71,37235;18,05638
1992;9;27;5,65;26,37;55,10603;14,38112
1992;9;28;7,3;28,45;44,42721;12,99032
1992;9;29;8,3;30,85;39,49618;9,52114
1992;9;30;10,45;27,64;38,08594;8,72079
1992;10;1;8,5;27,07;52,25247;12,47174
1992;10;2;5,9;19,57;89,79501;14,42721
1992;10;3;1,37;14,22;99,08116;27,76749
1992;10;4;1,91;18,11;97,80521;42,97999
1992;10;5;2,55;19,27;97,60595;32,25443
1992;10;6;1,79;17,86;81,06359;19,67027
1992;10;7;-0,29;19,01;48,83155;13,92357
1992;10;8;3,99;21,31;39,44974;13,5447
1992;10;9;2,27;18,81;60,31654;13,3444
1992;10;10;2,28;21,26;65,38359;21,08668
1992;10;11;5,53;24,08;49,16914;17,23021
1992;10;12;6,58;25,73;47,83576;15,57904
1992;10;13;4,99;20,58;44,78659;13,22274
1992;10;14;0,45;17,35;80,9684;17,98099
1992;10;15;-1,29;17,31;37,71211;11,6941
1992;10;16;4,25;18,56;50,65803;13,31775
1992;10;17;1,54;18,25;60,51797;17,1342
1992;10;18;4,08;20,85;48,3908;22,26454
1992;10;19;1,9;20,3;75,53793;22,23364
1992;10;20;2,76;20,44;67,13785;22,14271
1992;10;21;3,67;15,75;92,11797;20,42691
1992;10;22;0,67;17,22;87,98672;27,86016
1992;10;23;0,39;19,39;69,96589;22,64418
1992;10;24;1,99;20,13;57,47613;20,76341
1992;10;25;4,53;19,78;64,39362;21,15187
1992;10;26;4,24;19,8;78,69609;25,25373
1992;10;27;5,28;20,32;74,87283;26,70855
1992;10;28;3,01;14,13;99,73416;23,7434
1992;10;29;1,11;12,45;100;46,474
1992;10;30;0,54;11,01;98,10681;43,72444
1992;10;31;-0,38;11,25;99,5161;42,37808
1992;11;1;1,51;13,16;99,68954;46,87847
1992;11;2;0,85;12,21;99,44826;35,86619
1992;11;3;-3,92;8,04;84,79375;31,25286
1992;11;4;-3,3;9,79;75,48181;33,28077
1992;11;5;-3,22;11,55;97,01276;39,57196
1992;11;6;-1,33;14,85;88,12361;33,61714
1992;11;7;0,09;14,02;82,43737;28,24332
1992;11;8;-2,97;9,46;78,76029;30,73741
1992;11;9;-7,05;4,29;91,40903;31,28628
1992;11;10;-8,08;4,03;86,58928;29,96024
1992;11;11;-8,58;7,08;77,36901;26,46871
1992;11;12;-2,58;12,03;52,93724;23,44332
1992;11;13;-3,04;12,29;46,35182;18,51606
1992;11;14;-2,69;12,83;75,00321;22,17114
1992;11;15;-1,44;13,36;67,92148;26,9513
1992;11;16;0,17;14,12;55,86984;24,32114
1992;11;17;-2,67;9,44;88,73398;23,70004
1992;11;18;-4,98;8,06;99,9174;42,43273
1992;11;19;-4,71;6,17;98,41289;41,09332
1992;11;20;-8,27;3,41;91,06385;32,675
1992;11;21;-8,33;3,6;89,93481;33,66753
1992;11;22;-4,39;5,08;96,96133;41,24844
1992;11;23;-7,82;2,79;97,85825;40,7092
1992;11;24;-9,95;2,53;94,82352;37,78446
1992;11;25;-9,78;3,36;94,16766;38,37205
1992;11;26;-9,4;4,96;77,07648;30,36363
1992;11;27;-5,18;5,73;84,28741;31,50972
1992;11;28;-5,81;4,94;98,53976;43,18043
1992;11;29;-9,01;3,84;99,25556;41,11359
1992;11;30;-8,68;4,51;96,43555;41,02656
1992;12;1;-3,49;8,44;75,03494;32,85447
1992;12;2;-2,08;9,2;68,21927;27,91866
1992;12;3;-5,62;6,42;91,46437;27,30911
1992;12;4;-10,63;1,32;71,90365;23,43051
1992;12;5;-14,76;-0,58;56,024;19,67609
1992;12;6;-11,05;0,27;96,4168;23,39683
1992;12;7;-6,12;4,14;99,96628;61,03841
1992;12;8;-7,02;4,1;99,84457;56,02062
1992;12;9;-2,11;7,49;99,93815;56,84766
1992;12;10;-2,49;8,35;99,53134;47,24661
1992;12;11;-5,32;5,12;96,55851;38,91489
1992;12;12;-8,02;0,92;97,95356;37,86697
1992;12;13;-10,64;-0,28;98,21133;55,90178
1992;12;14;-10,2;0,66;96,47934;55,84883
1992;12;15;-10,85;-1,12;98,78524;52,44501
1992;12;16;-13,41;-2,18;98,02253;53,43281
1992;12;17;-9,37;0,57;99,64045;52,87535
1992;12;18;-11,94;-1,85;99,27895;50,07865
1992;12;19;-13,93;-2,98;95,12574;49,2855
1992;12;20;-10,33;1,22;99,20417;56,12083
1992;12;21;-9,3;1,11;98,10226;58,90612
1992;12;22;-9,78;1,72;96,3924;48,76953
1992;12;23;-9,42;1,76;89,66098;47,10004
1992;12;24;-9,84;2,4;92,6714;39,41714
1992;12;25;-11,62;-0,33;94,24718;39,39362
1992;12;26;-10,97;1,69;94,06697;45,92357
1992;12;27;-9,97;-0,24;95,89783;44,25087
1992;12;28;-10,54;1,83;99,44175;57,75434
1992;12;29;-7,8;2,01;99,93707;55,86111
1992;12;30;-9,19;-1,12;98,1398;51,34336
1992;12;31;-8,43;1,47;97,69488;58,69479
